xvals,yvals,upper,lower,factor,dx_variable,period,first_year,last_year
11.5,-1.27239194542672,-0.515845814199614,-2.02893807665382,eci,eci,1977 - 2016,1977,2016
11.6,-1.31856986617375,-0.541973853383023,-2.09516587896448,eci,eci,1977 - 2016,1977,2016
11.7,-1.36474778692086,-0.567859740726742,-2.16163583311498,eci,eci,1977 - 2016,1977,2016
11.8,-1.4109257076679,-0.593523213576362,-2.22832820175945,eci,eci,1977 - 2016,1977,2016
11.9,-1.45710362841492,-0.618980150086219,-2.29522710674362,eci,eci,1977 - 2016,1977,2016
12,-1.50328154916204,-0.644245406697592,-2.3623176916265,eci,eci,1977 - 2016,1977,2016
6,-4.48924895892039,-2.89477896698433,-6.08371895085645,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.1,-4.53542687966764,-2.9174759828503,-6.15337777648498,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.2,-4.5816048004146,-2.94014179237536,-6.22306780845384,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.3,-4.62778272116178,-2.96278960951118,-6.29277583281239,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.4,-4.67396064190889,-2.9854102997863,-6.36251098403147,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.5,-4.72013856265587,-3.00800513743569,-6.43227198787604,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.6,-4.76631648340298,-3.03058012026258,-6.50205284654338,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.7,-4.81249440415002,-3.05313657836263,-6.57185222993742,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.8,-4.85867232489711,-3.07566993037654,-6.64167471941768,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6.9,-4.90485024564416,-3.09818539331721,-6.71151509797112,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7,-4.95102816639122,-3.12068064318008,-6.78137568960236,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.1,-4.99720608713836,-3.14316354159731,-6.85124863267942,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.2,-5.04338400788546,-3.16562597238605,-6.92114204338487,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.3,-5.08956192863251,-3.18806654324506,-6.99105731401996,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.4,-5.13573984937966,-3.21049710762093,-7.0609825911384,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.5,-5.18191777012659,-3.23290913808688,-7.13092640216629,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.6,-5.22809569087365,-3.25530859759445,-7.20088278415286,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.7,-5.27427361162065,-3.27769266461174,-7.27085455862956,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.8,-5.3204515323678,-3.30006205470931,-7.34084101002629,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
7.9,-5.36662945311483,-3.32241942223689,-7.41083948399277,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8,-5.41280737386199,-3.34476863688039,-7.4808461108436,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.1,-5.4589852946092,-3.36709866161441,-7.55087192760398,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.2,-5.50516321535611,-3.38941796779992,-7.6209084629123,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.3,-5.55134113610324,-3.41172767052312,-7.69095460168336,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.4,-5.59751905685025,-3.43402458984102,-7.76101352385949,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.5,-5.64369697759724,-3.45630995528518,-7.83108399990929,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.6,-5.68987489834441,-3.47858852686359,-7.90116126982523,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.7,-5.73605281909157,-3.50085779901499,-7.97124783916815,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.8,-5.78223073983854,-3.52310957942215,-8.04135190025493,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
8.9,-5.82840866058561,-3.54535727491247,-8.11146004625875,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9,-5.87458658133262,-3.56759239520253,-8.18158076746272,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.1,-5.92076450207981,-3.58982117447841,-8.25170782968121,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.2,-5.96694242282688,-3.61204324935793,-8.32184159629584,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.3,-6.01312034357397,-3.63425386929861,-8.39198681784933,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.4,-6.059298264321,-3.65645659660943,-8.46213993203257,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.5,-6.10547618506807,-3.67865228967918,-8.53230008045696,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.6,-6.15165410581527,-3.70084161974378,-8.60246659188677,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.7,-6.19783202656233,-3.72301814899921,-8.67264590412544,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.8,-6.24400994730925,-3.74519060756484,-8.74282928705366,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
9.9,-6.29018786805632,-3.76735709488902,-8.81301864122362,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10,-6.33636578880365,-3.78951700319904,-8.88321457440827,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.1,-6.3825437095506,-3.81167121450169,-8.9534162045995,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.2,-6.42872163029765,-3.83381616825909,-9.0236270923362,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.3,-6.47489955104464,-3.85595574169873,-9.09384336039056,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.4,-6.52107747179175,-3.87808939488651,-9.164065548697,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.5,-6.56725539253886,-3.900217898455,-9.23429288662271,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.6,-6.6134333132859,-3.92233899718788,-9.30452762938392,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.7,-6.65961123403299,-3.94445427947238,-9.37476818859359,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.8,-6.70578915478001,-3.96656484493196,-9.44501346462805,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
10.9,-6.75196707552726,-3.98867151037313,-9.51526264068138,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11,-6.79814499627422,-4.01076961622566,-9.58552037632279,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.1,-6.84432291702134,-4.0328653989856,-9.65578043505708,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.2,-6.89050083776842,-4.05495909598609,-9.72604257955075,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.3,-6.93667875851529,-4.07704287166137,-9.7963146453692,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.4,-6.98285667926245,-4.09912381338241,-9.86658954514249,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.5,-7.02903460000957,-4.12119875763862,-9.93687044238053,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.6,-7.07521252075657,-4.14327065159222,-10.0071543899209,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.7,-7.12139044150381,-4.16533806761388,-10.0774428153937,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.8,-7.16756836225073,-4.18740070856789,-10.1477360159336,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
11.9,-7.21374628299779,-4.20945760973353,-10.218034956262,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
12,-7.25992420374472,-4.23151364356626,-10.2883347639232,GDP_pc_PPP_log,GDP,1977 - 2016,1977,2016
6,1.21717096670729,2.02384605794836,0.410495875466221,eci,eci,1978 - 2016,1978,2016
6.1,1.1759849064148,1.96214237848611,0.389827434343494,eci,eci,1978 - 2016,1978,2016
6.2,1.13479884612226,1.90066149057274,0.368936201671791,eci,eci,1978 - 2016,1978,2016
6.3,1.09361278582973,1.83942493152862,0.347800640130838,eci,eci,1978 - 2016,1978,2016
6.4,1.05242672553724,1.77844668507044,0.326406766004038,eci,eci,1978 - 2016,1978,2016
6.5,1.01124066524468,1.71774894012851,0.304732390360836,eci,eci,1978 - 2016,1978,2016
6.6,0.970054604952137,1.65736411659791,0.282745093306369,eci,eci,1978 - 2016,1978,2016
6.7,0.928868544659519,1.59730882149558,0.260428267823457,eci,eci,1978 - 2016,1978,2016
6.8,0.887682484367078,1.53761831950126,0.237746649232895,eci,eci,1978 - 2016,1978,2016
6.9,0.846496424074544,1.4783231125645,0.21466973558459,eci,eci,1978 - 2016,1978,2016
7,0.805310363781968,1.41945179970942,0.191168927854518,eci,eci,1978 - 2016,1978,2016
7.1,0.764124303489418,1.36105414234508,0.167194464633757,eci,eci,1978 - 2016,1978,2016
7.2,0.722938243196904,1.303163489564,0.142712996829807,eci,eci,1978 - 2016,1978,2016
7.3,0.681752182904396,1.24582228779239,0.117682078016402,eci,eci,1978 - 2016,1978,2016
7.4,0.640566122611813,1.18908943732278,0.0920428079008437,eci,eci,1978 - 2016,1978,2016
7.5,0.599380062319298,1.13301416159545,0.0657459630431494,eci,eci,1978 - 2016,1978,2016
7.6,0.558194002026729,1.07764787515437,0.0387401288990892,eci,eci,1978 - 2016,1978,2016
7.7,0.517007941734215,1.0230534456455,0.0109624378229353,eci,eci,1978 - 2016,1978,2016
7.8,0.475821881441739,0.969291282946374,-0.0176475200628953,eci,eci,1978 - 2016,1978,2016
7.9,0.434635821149099,0.916433947327382,-0.0471623050291845,eci,eci,1978 - 2016,1978,2016
8,0.393449760856659,0.864545536507036,-0.077646014793718,eci,eci,1978 - 2016,1978,2016
8.1,0.352263700564047,0.813688188373232,-0.109160787245138,eci,eci,1978 - 2016,1978,2016
8.2,0.311077640271603,0.7639339890295,-0.141778708486294,eci,eci,1978 - 2016,1978,2016
8.3,0.269891579978967,0.715343622001746,-0.175560462043812,eci,eci,1978 - 2016,1978,2016
8.4,0.228705519686492,0.667977285020484,-0.210566245647501,eci,eci,1978 - 2016,1978,2016
8.5,0.187519459393985,0.621886203857303,-0.246847285069333,eci,eci,1978 - 2016,1978,2016
8.6,0.146333399101325,0.577114572797766,-0.284447774595117,eci,eci,1978 - 2016,1978,2016
8.7,0.105147338808873,0.533695643253613,-0.323400965635868,eci,eci,1978 - 2016,1978,2016
8.8,0.0639612785162748,0.491650168548613,-0.363727611516064,eci,eci,1978 - 2016,1978,2016
8.9,0.0227752182238468,0.450986514880999,-0.405436078433305,eci,eci,1978 - 2016,1978,2016
9,-0.018410842068814,0.411699669320769,-0.448521353458397,eci,eci,1978 - 2016,1978,2016
9.1,-0.0595969023612793,0.373771596848022,-0.492965401570581,eci,eci,1978 - 2016,1978,2016
9.2,-0.100782962653875,0.33717242704908,-0.53873835235683,eci,eci,1978 - 2016,1978,2016
9.3,-0.141969022946369,0.301860403037089,-0.585798448929827,eci,eci,1978 - 2016,1978,2016
9.4,-0.183155083238938,0.267785210788852,-0.634095377266727,eci,eci,1978 - 2016,1978,2016
9.5,-0.224341143531435,0.234889393226241,-0.683571680289111,eci,eci,1978 - 2016,1978,2016
9.6,-0.265527203823985,0.203110546197931,-0.734164953845901,eci,eci,1978 - 2016,1978,2016
9.7,-0.306713264116551,0.172382816799883,-0.785809345032985,eci,eci,1978 - 2016,1978,2016
9.8,-0.347899324409059,0.142638857734152,-0.838437506552269,eci,eci,1978 - 2016,1978,2016
9.9,-0.389085384701598,0.113811724954045,-0.89198249435724,eci,eci,1978 - 2016,1978,2016
10,-0.430271444994157,0.0858355373889368,-0.946378427377252,eci,eci,1978 - 2016,1978,2016
10.1,-0.471457505286675,0.0586465815195151,-1.00156159209286,eci,eci,1978 - 2016,1978,2016
10.2,-0.512643565579229,0.0321843250943513,-1.05747145625281,eci,eci,1978 - 2016,1978,2016
10.3,-0.55382962587173,0.0063912426812085,-1.11405049442467,eci,eci,1978 - 2016,1978,2016
10.4,-0.595015686164293,-0.0187863433541594,-1.17124502897443,eci,eci,1978 - 2016,1978,2016
10.5,-0.636201746456823,-0.0433978246544817,-1.22900566825917,eci,eci,1978 - 2016,1978,2016
10.6,-0.677387806749332,-0.0674897018886287,-1.28728591161004,eci,eci,1978 - 2016,1978,2016
10.7,-0.718573867041869,-0.0911043760006595,-1.34604335808308,eci,eci,1978 - 2016,1978,2016
10.8,-0.759759927334408,-0.114280785567443,-1.40523906910137,eci,eci,1978 - 2016,1978,2016
10.9,-0.800945987626928,-0.137054819719095,-1.46483715553476,eci,eci,1978 - 2016,1978,2016
11,-0.842132047919504,-0.159458926982126,-1.52480516885688,eci,eci,1978 - 2016,1978,2016
11.1,-0.883318108212058,-0.181522812683382,-1.58511340374074,eci,eci,1978 - 2016,1978,2016
11.2,-0.924504168504579,-0.203273439810991,-1.64573489719817,eci,eci,1978 - 2016,1978,2016
11.3,-0.965690228797123,-0.224735143861785,-1.70664531373246,eci,eci,1978 - 2016,1978,2016
11.4,-1.00687628908965,-0.245930699180339,-1.76782187899897,eci,eci,1978 - 2016,1978,2016
11.5,-1.04806234938213,-0.26688061521349,-1.82924408355077,eci,eci,1978 - 2016,1978,2016
11.6,-1.08924840967476,-0.28760331290022,-1.89089350644931,eci,eci,1978 - 2016,1978,2016
11.7,-1.13043446996728,-0.308115405711591,-1.95275353422296,eci,eci,1978 - 2016,1978,2016
11.8,-1.17162053025979,-0.32843399152251,-2.01480706899707,eci,eci,1978 - 2016,1978,2016
11.9,-1.21280659055236,-0.348571356703356,-2.07704182440137,eci,eci,1978 - 2016,1978,2016
12,-1.25399265084487,-0.368541120714162,-2.13944418097557,eci,eci,1978 - 2016,1978,2016
6,-4.21728340148311,-2.64196453723082,-5.79260226573541,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.1,-4.25846946177575,-2.65993222427266,-5.85700669927883,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.2,-4.29965552206816,-2.67786926488793,-5.92144177924839,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.3,-4.34084158236075,-2.69577370522348,-5.98590945949802,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.4,-4.38202764265325,-2.71364812055535,-6.05040716475115,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.5,-4.42321370294585,-2.73149502065865,-6.11493238523305,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.6,-4.46439976323834,-2.74931481716669,-6.17948470931,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.7,-4.50558582353088,-2.76710734720743,-6.24406429985433,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.8,-4.54677188382346,-2.7848747802064,-6.30866898744051,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6.9,-4.58795794411602,-2.80261932398562,-6.37329656424642,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7,-4.62914400440852,-2.82033947558149,-6.43794853323556,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.1,-4.67033006470096,-2.83803698052476,-6.50262314887717,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.2,-4.71151612499355,-2.85571494730236,-6.56731730268475,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.3,-4.75270218528612,-2.87336967204747,-6.63203469852477,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.4,-4.79388824557869,-2.89100756771766,-6.69676892343972,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.5,-4.83507430587115,-2.9086236195021,-6.76152499224019,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.6,-4.8762603661638,-2.92622286721784,-6.82629786510975,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.7,-4.91744642645617,-2.94380224242436,-6.89109061048799,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.8,-4.9586324867488,-2.96136785678195,-6.95589711671564,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
7.9,-4.99981854704139,-2.97891307490724,-7.02072401917555,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8,-5.0410046073339,-2.99644521835389,-7.08556399631391,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.1,-5.08219066762636,-3.01396084819315,-7.15042048705956,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.2,-5.12337672791888,-3.03146095659329,-7.21529249924447,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.3,-5.16456278821148,-3.04894744338841,-7.28017813303456,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.4,-5.20574884850392,-3.06641945748348,-7.34507823952436,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.5,-5.24693490879659,-3.08387817093488,-7.4099916466583,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.6,-5.28812096908913,-3.1013241206247,-7.47491781755355,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.7,-5.32930702938174,-3.11875803178003,-7.53985602698346,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.8,-5.37049308967425,-3.13617815101027,-7.60480802833822,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
8.9,-5.41167914996677,-3.15358756698635,-7.66977073294719,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9,-5.45286521025933,-3.17098581916999,-7.73474460134868,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.1,-5.49405127055176,-3.18837179075686,-7.79973075034665,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.2,-5.53523733084433,-3.20574525460134,-7.86472940708733,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.3,-5.57642339113689,-3.22311180489395,-7.92973497737983,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.4,-5.61760945142949,-3.24046778766443,-7.99475111519454,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.5,-5.6587955117219,-3.2578117082882,-8.0597793151556,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.6,-5.6999815720145,-3.27514719349551,-8.12481595053348,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.7,-5.74116763230695,-3.29247238236599,-8.1898628822479,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.8,-5.78235369259961,-3.30979127144719,-8.25491611375203,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
9.9,-5.82353975289208,-3.32710136974777,-8.31997813603639,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10,-5.86472581318462,-3.34439978596801,-8.38505184040123,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.1,-5.90591187347721,-3.36169214245604,-8.45013160449839,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.2,-5.94709793376965,-3.37897511679233,-8.51522075074697,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.3,-5.98828399406227,-3.39625336947039,-8.58031461865415,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.4,-6.02947005435473,-3.41351841842846,-8.64542169028101,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.5,-6.07065611464725,-3.43078143618143,-8.71053079311308,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.6,-6.11184217493992,-3.44803714869871,-8.77564720118113,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.7,-6.15302823523229,-3.46528131439011,-8.84077515607447,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.8,-6.19421429552493,-3.4825221455933,-8.90590644545656,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
10.9,-6.23540035581743,-3.49975573250562,-8.97104497912925,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11,-6.27658641610993,-3.51698102909353,-9.03619180312633,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.1,-6.31777247640252,-3.53420379704986,-9.10134115575518,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.2,-6.35895853669509,-3.55141658924389,-9.1665004841463,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.3,-6.40014459698746,-3.56862592236312,-9.23166327161179,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.4,-6.44133065728009,-3.58582912945699,-9.2968321851032,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.5,-6.4825167175727,-3.60302606911389,-9.36200736603151,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.6,-6.52370277786525,-3.62022041455978,-9.42718514117071,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.7,-6.56488883815772,-3.63740550934965,-9.49237216696579,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.8,-6.60607489845028,-3.65458572299032,-9.55756407391023,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
11.9,-6.64726095874283,-3.67175967495056,-9.6227622425351,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
12,-6.6884470190353,-3.68893249610159,-9.687961541969,GDP_pc_PPP_log,GDP,1978 - 2016,1978,2016
6,1.22366532151704,1.98425925059543,0.463071392438647,eci,eci,1979 - 2016,1979,2016
6.1,1.18228773177336,1.92369344035963,0.440882023187103,eci,eci,1979 - 2016,1979,2016
6.2,1.14091014202979,1.86334368439061,0.418476599668963,eci,eci,1979 - 2016,1979,2016
6.3,1.09953255228611,1.8032317059153,0.39583339865691,eci,eci,1979 - 2016,1979,2016
6.4,1.05815496254252,1.74337555218509,0.372934372899944,eci,eci,1979 - 2016,1979,2016
6.5,1.0167773727989,1.68379557960796,0.349759165989836,eci,eci,1979 - 2016,1979,2016
6.6,0.975399783055247,1.6245186607932,0.326280905317296,eci,eci,1979 - 2016,1979,2016
6.7,0.934022193311553,1.56556414629737,0.302480240325732,eci,eci,1979 - 2016,1979,2016
6.8,0.892644603567903,1.50696573082969,0.278323476306121,eci,eci,1979 - 2016,1979,2016
6.9,0.851267013824272,1.44875007946491,0.25378394818363,eci,eci,1979 - 2016,1979,2016
7,0.809889424080565,1.39095451871986,0.228824329441267,eci,eci,1979 - 2016,1979,2016
7.1,0.768511834337016,1.33361125447105,0.203412414202981,eci,eci,1979 - 2016,1979,2016
7.2,0.727134244593452,1.27676134043621,0.177507148750698,eci,eci,1979 - 2016,1979,2016
7.3,0.685756654849817,1.22044888805903,0.151064421640606,eci,eci,1979 - 2016,1979,2016
7.4,0.644379065106156,1.16471810558614,0.124040024626175,eci,eci,1979 - 2016,1979,2016
7.5,0.603001475362443,1.10962301818117,0.0963799325437162,eci,eci,1979 - 2016,1979,2016
7.6,0.561623885618797,1.05521108274121,0.0680366884963871,eci,eci,1979 - 2016,1979,2016
7.7,0.520246295875249,1.00153869560002,0.0389538961504761,eci,eci,1979 - 2016,1979,2016
7.8,0.478868706131627,0.948666972079764,0.00907044018349007,eci,eci,1979 - 2016,1979,2016
7.9,0.437491116387973,0.896653362812659,-0.0216711300367123,eci,eci,1979 - 2016,1979,2016
8,0.396113526644285,0.845560900436321,-0.0533338471477506,eci,eci,1979 - 2016,1979,2016
8.1,0.354735936900731,0.795448063644244,-0.085976189842782,eci,eci,1979 - 2016,1979,2016
8.2,0.313358347157118,0.746375915840745,-0.11965922152651,eci,eci,1979 - 2016,1979,2016
8.3,0.271980757413449,0.698400389986493,-0.154438875159595,eci,eci,1979 - 2016,1979,2016
8.4,0.230603167669789,0.651572831609263,-0.190366496269685,eci,eci,1979 - 2016,1979,2016
8.5,0.189225577926129,0.605938452693554,-0.227487296841296,eci,eci,1979 - 2016,1979,2016
8.6,0.147847988182475,0.561534833024919,-0.265838856659969,eci,eci,1979 - 2016,1979,2016
8.7,0.106470398438881,0.518387377115512,-0.30544658023775,eci,eci,1979 - 2016,1979,2016
8.8,0.0650928086952278,0.476513092692692,-0.346327475302236,eci,eci,1979 - 2016,1979,2016
8.9,0.0237152189515699,0.435915972982121,-0.388485535078981,eci,eci,1979 - 2016,1979,2016
9,-0.0176623707919812,0.396590412704863,-0.431915154288826,eci,eci,1979 - 2016,1979,2016
9.1,-0.0590399605356177,0.358517651774421,-0.476597572845656,eci,eci,1979 - 2016,1979,2016
9.2,-0.100417550279282,0.321665814016415,-0.522500914574978,eci,eci,1979 - 2016,1979,2016
9.3,-0.141795140022953,0.285998413287514,-0.56958869333342,eci,eci,1979 - 2016,1979,2016
9.4,-0.183172729766548,0.251468213796717,-0.617813673329813,eci,eci,1979 - 2016,1979,2016
9.5,-0.224550319510135,0.218022978846976,-0.667123617867246,eci,eci,1979 - 2016,1979,2016
9.6,-0.265927909253806,0.185603493974508,-0.717459312482118,eci,eci,1979 - 2016,1979,2016
9.7,-0.307305498997466,0.154151992103927,-0.76876299009886,eci,eci,1979 - 2016,1979,2016
9.8,-0.348683088741082,0.123606982614862,-0.820973160097026,eci,eci,1979 - 2016,1979,2016
9.9,-0.390060678484759,0.0939073064978467,-0.874028663467364,eci,eci,1979 - 2016,1979,2016
10,-0.431438268228359,0.0649934889049209,-0.927870025361639,eci,eci,1979 - 2016,1979,2016
10.1,-0.472815857972091,0.0368076911468165,-0.982439407090998,eci,eci,1979 - 2016,1979,2016
10.2,-0.514193447715698,0.00929522623492729,-1.03768212166632,eci,eci,1979 - 2016,1979,2016
10.3,-0.555571037459329,-0.0175959681548276,-1.09354610676383,eci,eci,1979 - 2016,1979,2016
10.4,-0.596948627202961,-0.0439151167356265,-1.1499821376703,eci,eci,1979 - 2016,1979,2016
10.5,-0.638326216946618,-0.069707380686945,-1.20694505320629,eci,eci,1979 - 2016,1979,2016
10.6,-0.679703806690219,-0.0950152704022145,-1.26439234297822,eci,eci,1979 - 2016,1979,2016
10.7,-0.721081396433905,-0.119877175320203,-1.32228561754761,eci,eci,1979 - 2016,1979,2016
