xvals,yvals,upper,lower,factor,group,period,first_year,last_year
9.3,-1.02083719032963,-0.0415063813248715,-2.00016799933439,eci,No OPEC,2005 - 2016,2005,2016
9.4,-1.0679503029934,-0.0984153956591124,-2.03748521032768,eci,No OPEC,2005 - 2016,2005,2016
9.5,-1.11506341565722,-0.151729634614245,-2.07839719670019,eci,No OPEC,2005 - 2016,2005,2016
9.6,-1.16217652832099,-0.201374315115383,-2.1229787415266,eci,No OPEC,2005 - 2016,2005,2016
9.7,-1.20928964098482,-0.247326593216513,-2.17125268875313,eci,No OPEC,2005 - 2016,2005,2016
9.8,-1.25640275364856,-0.289595274122858,-2.22321023317426,eci,No OPEC,2005 - 2016,2005,2016
9.9,-1.30351586631249,-0.328238418738842,-2.27879331388614,eci,No OPEC,2005 - 2016,2005,2016
10,-1.35062897897623,-0.363347182661354,-2.33791077529111,eci,No OPEC,2005 - 2016,2005,2016
10.1,-1.39774209164005,-0.395049858609557,-2.40043432467054,eci,No OPEC,2005 - 2016,2005,2016
10.2,-1.44485520430384,-0.423501871863049,-2.46620853674462,eci,No OPEC,2005 - 2016,2005,2016
10.3,-1.49196831696758,-0.448873619988113,-2.53506301394705,eci,No OPEC,2005 - 2016,2005,2016
10.4,-1.53908142963146,-0.471353999773863,-2.60680885948906,eci,No OPEC,2005 - 2016,2005,2016
10.5,-1.58619454229521,-0.491141231266403,-2.68124785332402,eci,No OPEC,2005 - 2016,2005,2016
10.6,-1.63330765495905,-0.508429440177052,-2.75818586974104,eci,No OPEC,2005 - 2016,2005,2016
10.7,-1.68042076762286,-0.523414063432125,-2.83742747181359,eci,No OPEC,2005 - 2016,2005,2016
10.8,-1.72753388028661,-0.536279236850986,-2.91878852372223,eci,No OPEC,2005 - 2016,2005,2016
10.9,-1.77464699295042,-0.547199619332667,-3.00209436656818,eci,No OPEC,2005 - 2016,2005,2016
11,-1.82176010561425,-0.55634738445159,-3.08717282677692,eci,No OPEC,2005 - 2016,2005,2016
11.1,-1.86887321827806,-0.563875400790847,-3.17387103576528,eci,No OPEC,2005 - 2016,2005,2016
11.2,-1.91598633094188,-0.569928841720887,-3.26204382016287,eci,No OPEC,2005 - 2016,2005,2016
11.3,-1.96309944360565,-0.574633254051101,-3.35156563316021,eci,No OPEC,2005 - 2016,2005,2016
11.4,-2.01021255626942,-0.578108294436407,-3.44231681810244,eci,No OPEC,2005 - 2016,2005,2016
11.5,-2.05732566893328,-0.58046919785339,-3.53418214001316,eci,No OPEC,2005 - 2016,2005,2016
11.6,-2.10443878159711,-0.581810007264409,-3.62706755592981,eci,No OPEC,2005 - 2016,2005,2016
11.7,-2.1515518942609,-0.58222367844426,-3.72088011007755,eci,No OPEC,2005 - 2016,2005,2016
11.8,-2.19866500692472,-0.581784073366262,-3.81554594048318,eci,No OPEC,2005 - 2016,2005,2016
11.9,-2.2457781195885,-0.580568820382101,-3.9109874187949,eci,No OPEC,2005 - 2016,2005,2016
12,-2.29289123225237,-0.578642250666671,-4.00714021383806,eci,No OPEC,2005 - 2016,2005,2016
6,0.547167374568653,3.57395367232508,-2.47961892318778,eci,OPEC,2005 - 2016,2005,2016
6.1,0.500054261904922,3.50070905751166,-2.50060053370181,eci,OPEC,2005 - 2016,2005,2016
6.2,0.452941149240666,3.42845957794193,-2.52257727946059,eci,OPEC,2005 - 2016,2005,2016
6.3,0.405828036577086,3.35715181836665,-2.54549574521247,eci,OPEC,2005 - 2016,2005,2016
6.4,0.358714923913657,3.28686951944839,-2.56943967162107,eci,OPEC,2005 - 2016,2005,2016
6.5,0.311601811249325,3.21764444134698,-2.59444081884833,eci,OPEC,2005 - 2016,2005,2016
6.6,0.264488698586121,3.14945947930496,-2.62048208213272,eci,OPEC,2005 - 2016,2005,2016
6.7,0.21737558592194,3.08237730672224,-2.64762613487836,eci,OPEC,2005 - 2016,2005,2016
6.8,0.170262473258586,3.01640211625193,-2.67587716973476,eci,OPEC,2005 - 2016,2005,2016
6.9,0.123149360594254,2.9515634029189,-2.70526468173039,eci,OPEC,2005 - 2016,2005,2016
7,0.0760362479305235,2.8878649518345,-2.73579245597346,eci,OPEC,2005 - 2016,2005,2016
7.1,0.0289231352671697,2.8253318020521,-2.76748553151776,eci,OPEC,2005 - 2016,2005,2016
7.2,-0.018189977397313,2.76403195542049,-2.80041191021512,eci,OPEC,2005 - 2016,2005,2016
7.3,-0.0653030900605916,2.70390241109402,-2.8345085912152,eci,OPEC,2005 - 2016,2005,2016
7.4,-0.112416202724322,2.64500910189725,-2.86984150734589,eci,OPEC,2005 - 2016,2005,2016
7.5,-0.159529315388804,2.58735632752585,-2.90641495830346,eci,OPEC,2005 - 2016,2005,2016
7.6,-0.206642428052008,2.53097303076903,-2.94425788687304,eci,OPEC,2005 - 2016,2005,2016
7.7,-0.253755540715437,2.47584174596987,-2.98335282740075,eci,OPEC,2005 - 2016,2005,2016
7.8,-0.300868653379769,2.42202588405449,-3.02376319081402,eci,OPEC,2005 - 2016,2005,2016
7.9,-0.347981766043349,2.36947557882387,-3.06543911091057,eci,OPEC,2005 - 2016,2005,2016
8,-0.395094878708057,2.31823590798383,-3.10842566539994,eci,OPEC,2005 - 2016,2005,2016
8.1,-0.442207991371185,2.2682957899727,-3.15271177271507,eci,OPEC,2005 - 2016,2005,2016
8.2,-0.489321104035292,2.21966717664743,-3.19830938471802,eci,OPEC,2005 - 2016,2005,2016
8.3,-0.536434216699097,2.17235311193498,-3.24522154533317,eci,OPEC,2005 - 2016,2005,2016
8.4,-0.583547329362375,2.12634452220545,-3.2934391809302,eci,OPEC,2005 - 2016,2005,2016
8.5,-0.630660442027084,2.08165708600266,-3.34297797005683,eci,OPEC,2005 - 2016,2005,2016
8.6,-0.677773554690438,2.03828722399101,-3.39383433337189,eci,OPEC,2005 - 2016,2005,2016
8.7,-0.724886667354394,1.99617213907261,-3.4459454737814,eci,OPEC,2005 - 2016,2005,2016
8.8,-0.771999780018124,1.95536451223356,-3.49936407226981,eci,OPEC,2005 - 2016,2005,2016
8.9,-0.819112892681628,1.91587645610532,-3.55410224146858,eci,OPEC,2005 - 2016,2005,2016
9,-0.866226005346261,1.87762951493355,-3.61008152562607,eci,OPEC,2005 - 2016,2005,2016
9.1,-0.913339118009239,1.84067359945083,-3.66735183546931,eci,OPEC,2005 - 2016,2005,2016
9.2,-0.960452230673646,1.80493789094729,-3.72584235229458,eci,OPEC,2005 - 2016,2005,2016
9.3,-1.00756534333745,1.77044002935359,-3.78557071602849,eci,OPEC,2005 - 2016,2005,2016
9.4,-1.05467845600028,1.73716627876417,-3.84652319076473,eci,OPEC,2005 - 2016,2005,2016
9.5,-1.10179156866506,1.70508141375101,-3.90866455108114,eci,OPEC,2005 - 2016,2005,2016
9.6,-1.14890468132827,1.6742224041846,-3.97203176684113,eci,OPEC,2005 - 2016,2005,2016
9.7,-1.19601779399215,1.64444675665932,-4.03648234464361,eci,OPEC,2005 - 2016,2005,2016
9.8,-1.2431309066558,1.61587347944066,-4.10213529275226,eci,OPEC,2005 - 2016,2005,2016
9.9,-1.29024401931961,1.5883953901259,-4.16888342876511,eci,OPEC,2005 - 2016,2005,2016
10,-1.33735713198326,1.56199570726322,-4.23670997122974,eci,OPEC,2005 - 2016,2005,2016
10.1,-1.38447024464737,1.53668716702,-4.30562765631474,eci,OPEC,2005 - 2016,2005,2016
10.2,-1.43158335731102,1.51239822309191,-4.37556493771395,eci,OPEC,2005 - 2016,2005,2016
10.3,-1.47869646997475,1.48915118338499,-4.4465441233345,eci,OPEC,2005 - 2016,2005,2016
10.4,-1.52580958263875,1.46690258715358,-4.51852175243107,eci,OPEC,2005 - 2016,2005,2016
10.5,-1.57292269530244,1.44562675800298,-4.59147214860786,eci,OPEC,2005 - 2016,2005,2016
10.6,-1.62003580796643,1.42528744578697,-4.66535906171984,eci,OPEC,2005 - 2016,2005,2016
10.7,-1.66714892063024,1.40587657639692,-4.7401744176574,eci,OPEC,2005 - 2016,2005,2016
10.8,-1.71426203329401,1.38734996789214,-4.81587403448016,eci,OPEC,2005 - 2016,2005,2016
10.9,-1.76137514595759,1.36972548828259,-4.89247578019776,eci,OPEC,2005 - 2016,2005,2016
11,-1.8084882586215,1.35293363711245,-4.96991015435546,eci,OPEC,2005 - 2016,2005,2016
11.1,-1.85560137128512,1.33696870163626,-5.0481714442065,eci,OPEC,2005 - 2016,2005,2016
11.2,-1.90271448394908,1.3218004158357,-5.12722938373385,eci,OPEC,2005 - 2016,2005,2016
11.3,-1.94982759661292,1.30741474345418,-5.20706993668002,eci,OPEC,2005 - 2016,2005,2016
11.4,-1.9969407092765,1.29380311821478,-5.28768453676778,eci,OPEC,2005 - 2016,2005,2016
11.5,-2.04405382194068,1.28090814958224,-5.36901579346361,eci,OPEC,2005 - 2016,2005,2016
11.6,-2.09116693460415,1.26871775477345,-5.45105162398175,eci,OPEC,2005 - 2016,2005,2016
11.7,-2.13828004726773,1.25720943653303,-5.53376953106849,eci,OPEC,2005 - 2016,2005,2016
11.8,-2.18539315993142,1.24636321677771,-5.61714953664055,eci,OPEC,2005 - 2016,2005,2016
11.9,-2.23250627259568,1.23618563894148,-5.70119818413283,eci,OPEC,2005 - 2016,2005,2016
12,-2.27961938525937,1.2266213146843,-5.78586008520304,eci,OPEC,2005 - 2016,2005,2016
6,1.07450773941563,3.59028316813972,-1.44126768930847,eci,No OPEC,2006 - 2016,2006,2016
6.1,1.01206752475411,3.46879719655758,-1.44466214704936,eci,No OPEC,2006 - 2016,2006,2016
6.2,0.949627310092679,3.34760598448612,-1.44835136430076,eci,No OPEC,2006 - 2016,2006,2016
6.3,0.887187095431224,3.22671275214901,-1.45233856128656,eci,No OPEC,2006 - 2016,2006,2016
6.4,0.824746880769866,3.10613696200333,-1.4566432004636,eci,No OPEC,2006 - 2016,2006,2016
6.5,0.762306666108344,2.98593638150825,-1.46132304929156,eci,No OPEC,2006 - 2016,2006,2016
6.6,0.69986645144691,2.86611550176406,-1.46638259887024,eci,No OPEC,2006 - 2016,2006,2016
6.7,0.637426236785642,2.74668994529403,-1.47183747172275,eci,No OPEC,2006 - 2016,2006,2016
6.8,0.574986022124143,2.62772307372639,-1.47775102947811,eci,No OPEC,2006 - 2016,2006,2016
6.9,0.512545807462709,2.50925575735327,-1.48416414242786,eci,No OPEC,2006 - 2016,2006,2016
7,0.450105592801234,2.39130936075596,-1.49109817515349,eci,No OPEC,2006 - 2016,2006,2016
7.1,0.387665378139955,2.27391585162184,-1.49858509534193,eci,No OPEC,2006 - 2016,2006,2016
7.2,0.32522516347848,2.15717747753906,-1.5067271505821,eci,No OPEC,2006 - 2016,2006,2016
7.3,0.262784948816923,2.04113188122194,-1.5155619835881,eci,No OPEC,2006 - 2016,2006,2016
7.4,0.200344734155626,1.92581717442488,-1.52512770611363,eci,No OPEC,2006 - 2016,2006,2016
7.5,0.137904519494095,1.81133179556413,-1.53552275657594,eci,No OPEC,2006 - 2016,2006,2016
7.6,0.0754643048327778,1.69774070373551,-1.54681209406995,eci,No OPEC,2006 - 2016,2006,2016
7.7,0.0130240901713465,1.58513827325784,-1.55909009291515,eci,No OPEC,2006 - 2016,2006,2016
7.8,-0.0494161244899913,1.47360398946741,-1.57243623844739,eci,No OPEC,2006 - 2016,2006,2016
7.9,-0.111856339151557,1.36329061832733,-1.58700329663045,eci,No OPEC,2006 - 2016,2006,2016
8,-0.174296553813041,1.25428691049688,-1.60288001812296,eci,No OPEC,2006 - 2016,2006,2016
8.1,-0.23673676847444,1.14672201332515,-1.62019555027403,eci,No OPEC,2006 - 2016,2006,2016
8.2,-0.299176983135871,1.04074095812731,-1.63909492439905,eci,No OPEC,2006 - 2016,2006,2016
8.3,-0.361617197797323,0.936515136289071,-1.65974953188372,eci,No OPEC,2006 - 2016,2006,2016
8.4,-0.424057412458655,0.834216696114994,-1.6823315210323,eci,No OPEC,2006 - 2016,2006,2016
8.5,-0.486497627120031,0.734026608168969,-1.70702186240903,eci,No OPEC,2006 - 2016,2006,2016
8.6,-0.548937841781386,0.636159640742765,-1.73403532430554,eci,No OPEC,2006 - 2016,2006,2016
8.7,-0.611378056442966,0.540832201066581,-1.76358831395251,eci,No OPEC,2006 - 2016,2006,2016
8.8,-0.673818271104374,0.448255923375872,-1.79589246558462,eci,No OPEC,2006 - 2016,2006,2016
8.9,-0.736258485765782,0.358652435462425,-1.83116940699399,eci,No OPEC,2006 - 2016,2006,2016
9,-0.798698700427135,0.272253001311245,-1.86965040216551,eci,No OPEC,2006 - 2016,2006,2016
9.1,-0.861138915088674,0.1892828044991,-1.91156063467645,eci,No OPEC,2006 - 2016,2006,2016
9.2,-0.923579129749985,0.109944651652424,-1.95710291115239,eci,No OPEC,2006 - 2016,2006,2016
9.3,-0.986019344411481,0.034420634312054,-2.00645932313502,eci,No OPEC,2006 - 2016,2006,2016
9.4,-1.04845955907302,-0.0371441550234537,-2.05977496312258,eci,No OPEC,2006 - 2016,2006,2016
9.5,-1.11089977373448,-0.104642570756341,-2.11715697671263,eci,No OPEC,2006 - 2016,2006,2016
9.6,-1.17333998839583,-0.168012288864231,-2.17866768792742,eci,No OPEC,2006 - 2016,2006,2016
9.7,-1.2357802030571,-0.227246791228084,-2.24431361488612,eci,No OPEC,2006 - 2016,2006,2016
9.8,-1.29822041771857,-0.282379613090107,-2.31406122234703,eci,No OPEC,2006 - 2016,2006,2016
9.9,-1.36066063238,-0.333496451318501,-2.38782481344149,eci,No OPEC,2006 - 2016,2006,2016
10,-1.4231008470414,-0.380729810287675,-2.46547188379513,eci,No OPEC,2006 - 2016,2006,2016
10.1,-1.48554106170291,-0.424248983722609,-2.5468331396832,eci,No OPEC,2006 - 2016,2006,2016
10.2,-1.54798127636439,-0.464248995274968,-2.63171355745382,eci,No OPEC,2006 - 2016,2006,2016
10.3,-1.61042149102568,-0.500940500757157,-2.71990248129419,eci,No OPEC,2006 - 2016,2006,2016
10.4,-1.67286170568707,-0.534550977024339,-2.81117243434981,eci,No OPEC,2006 - 2016,2006,2016
10.5,-1.73530192034852,-0.565303711657896,-2.90530012903914,eci,No OPEC,2006 - 2016,2006,2016
10.6,-1.79774213500994,-0.59342623566467,-3.00205803435522,eci,No OPEC,2006 - 2016,2006,2016
10.7,-1.86018234967148,-0.619138695927899,-3.10122600341506,eci,No OPEC,2006 - 2016,2006,2016
10.8,-1.92262256433291,-0.64264865407786,-3.20259647458796,eci,No OPEC,2006 - 2016,2006,2016
10.9,-1.98506277899444,-0.664147592055513,-3.30597796593336,eci,No OPEC,2006 - 2016,2006,2016
11,-2.04750299365583,-0.683820164372218,-3.41118582293945,eci,No OPEC,2006 - 2016,2006,2016
11.1,-2.10994320831712,-0.701828074694754,-3.51805834193949,eci,No OPEC,2006 - 2016,2006,2016
11.2,-2.17238342297854,-0.718326650138057,-3.62644019581901,eci,No OPEC,2006 - 2016,2006,2016
11.3,-2.23482363763987,-0.733457738709315,-3.73618953657043,eci,No OPEC,2006 - 2016,2006,2016
11.4,-2.29726385230135,-0.74734178567477,-3.84718591892792,eci,No OPEC,2006 - 2016,2006,2016
11.5,-2.35970406696284,-0.760095365972352,-3.95931276795333,eci,No OPEC,2006 - 2016,2006,2016
11.6,-2.42214428162437,-0.771823881665899,-4.07246468158285,eci,No OPEC,2006 - 2016,2006,2016
11.7,-2.48458449628576,-0.782609032583037,-4.18655995998849,eci,No OPEC,2006 - 2016,2006,2016
11.8,-2.54702471094706,-0.792532755422679,-4.30151666647144,eci,No OPEC,2006 - 2016,2006,2016
11.9,-2.60946492560856,-0.80168577470654,-4.41724407651057,eci,No OPEC,2006 - 2016,2006,2016
12,-2.67190514026989,-0.810121012256771,-4.533689268283,eci,No OPEC,2006 - 2016,2006,2016
6,-0.739961974777414,3.03495378181042,-4.51487773136525,eci,OPEC,2006 - 2016,2006,2016
6.1,-0.802402189438509,2.94860372280463,-4.55340810168165,eci,OPEC,2006 - 2016,2006,2016
6.2,-0.864842404100044,2.86323216139497,-4.59291696959506,eci,OPEC,2006 - 2016,2006,2016
6.3,-0.927282618761102,2.77884432689715,-4.63340956441935,eci,OPEC,2006 - 2016,2006,2016
6.4,-0.989722833422417,2.69545865384382,-4.67490432068866,eci,OPEC,2006 - 2016,2006,2016
6.5,-1.05216304808395,2.61309082925601,-4.71741692542392,eci,OPEC,2006 - 2016,2006,2016
6.6,-1.1146032627456,2.53177236365273,-4.76097888914393,eci,OPEC,2006 - 2016,2006,2016
6.7,-1.17704347740699,2.4515011470129,-4.80558810182687,eci,OPEC,2006 - 2016,2006,2016
6.8,-1.23948369206859,2.37227155461468,-4.85123893875186,eci,OPEC,2006 - 2016,2006,2016
6.9,-1.30192390673005,2.2941380410621,-4.89798585452221,eci,OPEC,2006 - 2016,2006,2016
7,-1.36436412139163,2.21709383115368,-4.94582207393693,eci,OPEC,2006 - 2016,2006,2016
7.1,-1.42680433605301,2.14114712669141,-4.99475579879744,eci,OPEC,2006 - 2016,2006,2016
7.2,-1.48924455071422,2.0663509490065,-5.04484005043493,eci,OPEC,2006 - 2016,2006,2016
7.3,-1.55168476537553,1.99266526129835,-5.09603479204942,eci,OPEC,2006 - 2016,2006,2016
7.4,-1.61412498003736,1.92013412778472,-5.14838408785945,eci,OPEC,2006 - 2016,2006,2016
7.5,-1.67656519469886,1.8487534653096,-5.20188385470733,eci,OPEC,2006 - 2016,2006,2016
7.6,-1.73900540935992,1.77851696544118,-5.25652778416101,eci,OPEC,2006 - 2016,2006,2016
7.7,-1.80144562402101,1.70947324955849,-5.31236449760052,eci,OPEC,2006 - 2016,2006,2016
7.8,-1.86388583868251,1.64158332611945,-5.36935500348447,eci,OPEC,2006 - 2016,2006,2016
7.9,-1.92632605334383,1.57490700468515,-5.42755911137281,eci,OPEC,2006 - 2016,2006,2016
8,-1.9887662680054,1.50941658648094,-5.48694912249174,eci,OPEC,2006 - 2016,2006,2016
8.1,-2.05120648266657,1.44509877642509,-5.54751174175823,eci,OPEC,2006 - 2016,2006,2016
8.2,-2.11364669732898,1.38198153793022,-5.60927493258818,eci,OPEC,2006 - 2016,2006,2016
8.3,-2.17608691198975,1.32005265126353,-5.67222647524302,eci,OPEC,2006 - 2016,2006,2016
8.4,-2.23852712665165,1.25928888936698,-5.73634314267028,eci,OPEC,2006 - 2016,2006,2016
8.5,-2.30096734131238,1.1997431779882,-5.80167786061296,eci,OPEC,2006 - 2016,2006,2016
8.6,-2.36340755597355,1.14136414212121,-5.8681792540683,eci,OPEC,2006 - 2016,2006,2016
8.7,-2.42584777063552,1.08420084147524,-5.93589638274628,eci,OPEC,2006 - 2016,2006,2016
8.8,-2.48828798529691,1.02820750017138,-6.00478347076519,eci,OPEC,2006 - 2016,2006,2016
8.9,-2.55072819995844,0.973372894684423,-6.07482929460131,eci,OPEC,2006 - 2016,2006,2016
9,-2.61316841461935,0.91968392241775,-6.14602075165646,eci,OPEC,2006 - 2016,2006,2016
9.1,-2.67560862928195,0.86718678923592,-6.21840404779982,eci,OPEC,2006 - 2016,2006,2016
9.2,-2.73804884394246,0.815801960577405,-6.29189964846233,eci,OPEC,2006 - 2016,2006,2016
9.3,-2.80048905860374,0.765582078903853,-6.36656019611133,eci,OPEC,2006 - 2016,2006,2016
9.4,-2.86292927326531,0.716453042113788,-6.44231158864441,eci,OPEC,2006 - 2016,2006,2016
9.5,-2.92536948792695,0.668467864136187,-6.5192068399901,eci,OPEC,2006 - 2016,2006,2016
9.6,-2.98780970258783,0.621574567975936,-6.5971939731516,eci,OPEC,2006 - 2016,2006,2016
9.7,-3.05024991724984,0.57574578076551,-6.67624561526519,eci,OPEC,2006 - 2016,2006,2016
9.8,-3.11269013191116,0.530973178519199,-6.75635344234151,eci,OPEC,2006 - 2016,2006,2016
9.9,-3.17513034657258,0.487289530576721,-6.83755022372188,eci,OPEC,2006 - 2016,2006,2016
10,-3.23757056123441,0.444638381411877,-6.9197795038807,eci,OPEC,2006 - 2016,2006,2016
10.1,-3.30001077589517,0.402968998213403,-7.00299055000375,eci,OPEC,2006 - 2016,2006,2016
10.2,-3.36245099055741,0.362346207728447,-7.08724818884326,eci,OPEC,2006 - 2016,2006,2016
10.3,-3.42489120521876,0.32267491152012,-7.17245732195763,eci,OPEC,2006 - 2016,2006,2016
10.4,-3.48733141988007,0.28400274215031,-7.25866558191045,eci,OPEC,2006 - 2016,2006,2016
10.5,-3.54977163454109,0.246218704777814,-7.34576197386,eci,OPEC,2006 - 2016,2006,2016
10.6,-3.61221184920263,0.209457298367319,-7.43388099677258,eci,OPEC,2006 - 2016,2006,2016
10.7,-3.67465206386479,0.17355545152674,-7.52285957925631,eci,OPEC,2006 - 2016,2006,2016
10.8,-3.73709227852522,0.138533284696399,-7.61271784174684,eci,OPEC,2006 - 2016,2006,2016
10.9,-3.79953249318621,0.104404356605433,-7.70346934297785,eci,OPEC,2006 - 2016,2006,2016
11,-3.86197270784836,0.0711428316332237,-7.79508824732995,eci,OPEC,2006 - 2016,2006,2016
11.1,-3.9244129225099,0.0386925044126101,-7.88751834943241,eci,OPEC,2006 - 2016,2006,2016
11.2,-3.9868531371714,0.0071024203505563,-7.98080869469335,eci,OPEC,2006 - 2016,2006,2016
11.3,-4.04929335183275,-0.0237217136147665,-8.07486499005073,eci,OPEC,2006 - 2016,2006,2016
11.4,-4.11173356649348,-0.0537693563226878,-8.16969777666427,eci,OPEC,2006 - 2016,2006,2016
11.5,-4.17417378115509,-0.0830287243324657,-8.26531883797771,eci,OPEC,2006 - 2016,2006,2016
11.6,-4.23661399581706,-0.111557803075714,-8.36167018855841,eci,OPEC,2006 - 2016,2006,2016
11.7,-4.29905421047779,-0.139383000650252,-8.45872542030533,eci,OPEC,2006 - 2016,2006,2016
11.8,-4.36149442513984,-0.166463780026058,-8.55652507025362,eci,OPEC,2006 - 2016,2006,2016
11.9,-4.42393463980101,-0.192869203437858,-8.65500007616415,eci,OPEC,2006 - 2016,2006,2016
12,-4.48637485446203,-0.218634279849268,-8.75411542907479,eci,OPEC,2006 - 2016,2006,2016
6,1.72218637039116,4.4370561943635,-0.99268345358118,eci,No OPEC,2007 - 2016,2007,2016
6.1,1.64209765231332,4.29546433196682,-1.01126902734019,eci,No OPEC,2007 - 2016,2007,2016
6.2,1.56200893423555,4.15412793427868,-1.03011006580757,eci,No OPEC,2007 - 2016,2007,2016
6.3,1.48192021615776,4.01305505578129,-1.04921462346577,eci,No OPEC,2007 - 2016,2007,2016
6.4,1.40183149807998,3.87227795596648,-1.06861495980651,eci,No OPEC,2007 - 2016,2007,2016
6.5,1.32174278000227,3.73181140230186,-1.08832584229732,eci,No OPEC,2007 - 2016,2007,2016
6.6,1.24165406192448,3.59168416674106,-1.10837604289211,eci,No OPEC,2007 - 2016,2007,2016
6.7,1.1615653438467,3.45192479529226,-1.12879410759887,eci,No OPEC,2007 - 2016,2007,2016
6.8,1.08147662576901,3.31255411398703,-1.149600862449,eci,No OPEC,2007 - 2016,2007,2016
6.9,1.00138790769115,3.17362912425874,-1.17085330887644,eci,No OPEC,2007 - 2016,2007,2016
7,0.921299189613474,3.03516328837083,-1.19256490914388,eci,No OPEC,2007 - 2016,2007,2016
7.1,0.841210471535652,2.8972002743239,-1.21477933125259,eci,No OPEC,2007 - 2016,2007,2016
7.2,0.761121753457839,2.7597770817295,-1.23753357481383,eci,No OPEC,2007 - 2016,2007,2016
7.3,0.681033035380048,2.62294937483163,-1.26088330407154,eci,No OPEC,2007 - 2016,2007,2016
7.4,0.600944317302232,2.48677646914527,-1.2848878345408,eci,No OPEC,2007 - 2016,2007,2016
7.5,0.520855599224515,2.35130851707688,-1.30959731862785,eci,No OPEC,2007 - 2016,2007,2016
7.6,0.44076688114678,2.21660732830874,-1.33507356601518,eci,No OPEC,2007 - 2016,2007,2016
7.7,0.360678163069026,2.08275899280886,-1.36140266667081,eci,No OPEC,2007 - 2016,2007,2016
7.8,0.280589444991241,1.94983346030002,-1.38865457031754,eci,No OPEC,2007 - 2016,2007,2016
7.9,0.200500726913453,1.81793580115327,-1.41693434732636,eci,No OPEC,2007 - 2016,2007,2016
8,0.120412008835718,1.6871682371184,-1.44634421944697,eci,No OPEC,2007 - 2016,2007,2016
8.1,0.0403232907579177,1.55763122887086,-1.47698464735502,eci,No OPEC,2007 - 2016,2007,2016
